UserID,Date,Revenue,Quota,ID,Email,Name,Rep_Or_Director,Status,Region,Team_Currency,Team,Country,Currency,DATE,FROM_CURRENCY,EXCHANGE_RATE,Revenue_USD
78,2024-06-01,877473.24,954470,78.0,78@maggietest.com,Will Damien,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-06-01,JPY,0.00637,5589.5045388
75,2024-06-01,916309.0,909950,75.0,75@maggietest.com,Stephania Verrycken,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-06-01,JPY,0.00637,5836.88833
75,2024-06-01,916309.0,909950,75.0,pzaetz@indeed.com,Alexander Zaetz,Director,Active,The Americas,USD,Blueberry,US,USD,,,,916309.0
75,2024-06-01,916309.0,909950,75.0,75@maggietest.com,Stephania Verrycken,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-06-01,JPY,0.00637,5836.88833
75,2024-06-01,916309.0,909950,75.0,pzaetz@indeed.com,Alexander Zaetz,Director,Active,The Americas,USD,Blueberry,US,USD,,,,916309.0
16,2024-06-01,143835.0,655477,16.0,16@maggietest.com,Shohei Matsumoto,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-06-01,JPY,0.00637,916.2289499999999
23,2024-06-01,5686186.69,5590990,23.0,23@maggietest.com,Marco Ossama,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-06-01,JPY,0.00637,36221.0092153
23,2024-06-01,5686186.69,5590990,23.0,23@maggietest.com,Marco Ossama,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-06-01,JPY,0.00637,36221.0092153
13,2024-06-01,485823.0,507957,13.0,13@maggietest.com,Kimberley Yamakoshi,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-06-01,JPY,0.00637,3094.69251
78,2024-06-01,877473.24,954470,78.0,78@maggietest.com,Will Damien,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-06-01,JPY,0.00637,5589.5045388
53,2024-06-01,3956107.82,3782193,53.0,53@maggietest.com,Raoul Alfred,Rep,Active,EMEA,EUR,Grape,France,EUR,2024-06-01,EUR,1.08415,4289014.293052999
13,2024-06-01,485823.0,507957,13.0,13@maggietest.com,Kimberley Yamakoshi,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-06-01,JPY,0.00637,3094.69251
19,2024-06-01,1204213.0,1038218,19.0,19@maggietest.com,Valon Edwards,Director,Active,EMEA,EUR,Cherry,Germany,EUR,2024-06-01,EUR,1.08415,1305547.5239499998
19,2024-06-01,1204213.0,1038218,19.0,19@maggietest.com,Valon Edwards,Director,Active,EMEA,EUR,Cherry,Germany,EUR,2024-06-01,EUR,1.08415,1305547.5239499998
75,2024-06-01,916309.0,909950,75.0,75@maggietest.com,Stephania Verrycken,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-06-01,JPY,0.00637,5836.88833
75,2024-06-01,916309.0,909950,75.0,pzaetz@indeed.com,Alexander Zaetz,Director,Active,The Americas,USD,Blueberry,US,USD,,,,916309.0
16,2024-06-01,143835.0,655477,16.0,16@maggietest.com,Shohei Matsumoto,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-06-01,JPY,0.00637,916.2289499999999
78,2024-06-01,877473.24,954470,78.0,78@maggietest.com,Will Damien,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-06-01,JPY,0.00637,5589.5045388
75,2024-06-01,916309.0,909950,75.0,75@maggietest.com,Stephania Verrycken,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-06-01,JPY,0.00637,5836.88833
75,2024-06-01,916309.0,909950,75.0,pzaetz@indeed.com,Alexander Zaetz,Director,Active,The Americas,USD,Blueberry,US,USD,,,,916309.0
16,2024-06-01,143835.0,655477,16.0,16@maggietest.com,Shohei Matsumoto,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-06-01,JPY,0.00637,916.2289499999999
75,2024-06-01,916309.0,909950,75.0,75@maggietest.com,Stephania Verrycken,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-06-01,JPY,0.00637,5836.88833
75,2024-06-01,916309.0,909950,75.0,pzaetz@indeed.com,Alexander Zaetz,Director,Active,The Americas,USD,Blueberry,US,USD,,,,916309.0
16,2024-06-01,143835.0,655477,16.0,16@maggietest.com,Shohei Matsumoto,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-06-01,JPY,0.00637,916.2289499999999
23,2024-06-01,5686186.69,5590990,23.0,23@maggietest.com,Marco Ossama,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-06-01,JPY,0.00637,36221.0092153
23,2024-06-01,5686186.69,5590990,23.0,23@maggietest.com,Marco Ossama,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-06-01,JPY,0.00637,36221.0092153
19,2024-06-01,1204213.0,1038218,19.0,19@maggietest.com,Valon Edwards,Director,Active,EMEA,EUR,Cherry,Germany,EUR,2024-06-01,EUR,1.08415,1305547.5239499998
13,2024-06-01,485823.0,507957,13.0,13@maggietest.com,Kimberley Yamakoshi,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-06-01,JPY,0.00637,3094.69251
13,2024-06-01,485823.0,507957,13.0,13@maggietest.com,Kimberley Yamakoshi,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-06-01,JPY,0.00637,3094.69251
78,2024-06-01,877473.24,954470,78.0,78@maggietest.com,Will Damien,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-06-01,JPY,0.00637,5589.5045388
53,2024-06-01,3956107.82,3782193,53.0,53@maggietest.com,Raoul Alfred,Rep,Active,EMEA,EUR,Grape,France,EUR,2024-06-01,EUR,1.08415,4289014.293052999
13,2024-06-01,485823.0,507957,13.0,13@maggietest.com,Kimberley Yamakoshi,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-06-01,JPY,0.00637,3094.69251
23,2024-06-01,5686186.69,5590990,23.0,23@maggietest.com,Marco Ossama,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-06-01,JPY,0.00637,36221.0092153
19,2024-06-01,1204213.0,1038218,19.0,19@maggietest.com,Valon Edwards,Director,Active,EMEA,EUR,Cherry,Germany,EUR,2024-06-01,EUR,1.08415,1305547.5239499998
53,2024-06-01,3956107.82,3782193,53.0,53@maggietest.com,Raoul Alfred,Rep,Active,EMEA,EUR,Grape,France,EUR,2024-06-01,EUR,1.08415,4289014.293052999
16,2024-06-01,143835.0,655477,16.0,16@maggietest.com,Shohei Matsumoto,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-06-01,JPY,0.00637,916.2289499999999
53,2024-06-01,3956107.82,3782193,53.0,53@maggietest.com,Raoul Alfred,Rep,Active,EMEA,EUR,Grape,France,EUR,2024-06-01,EUR,1.08415,4289014.293052999
19,2024-06-01,1204213.0,1038218,19.0,19@maggietest.com,Valon Edwards,Director,Active,EMEA,EUR,Cherry,Germany,EUR,2024-06-01,EUR,1.08415,1305547.5239499998
53,2024-06-01,3956107.82,3782193,53.0,53@maggietest.com,Raoul Alfred,Rep,Active,EMEA,EUR,Grape,France,EUR,2024-06-01,EUR,1.08415,4289014.293052999
78,2024-06-01,877473.24,954470,78.0,78@maggietest.com,Will Damien,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-06-01,JPY,0.00637,5589.5045388
78,2024-06-01,877473.24,954470,78.0,78@maggietest.com,Will Damien,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-06-01,JPY,0.00637,5589.5045388
23,2024-06-01,5686186.69,5590990,23.0,23@maggietest.com,Marco Ossama,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-06-01,JPY,0.00637,36221.0092153
16,2024-06-01,143835.0,655477,16.0,16@maggietest.com,Shohei Matsumoto,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-06-01,JPY,0.00637,916.2289499999999
19,2024-06-01,1204213.0,1038218,19.0,19@maggietest.com,Valon Edwards,Director,Active,EMEA,EUR,Cherry,Germany,EUR,2024-06-01,EUR,1.08415,1305547.5239499998
23,2024-06-01,5686186.69,5590990,23.0,23@maggietest.com,Marco Ossama,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-06-01,JPY,0.00637,36221.0092153
23,2024-06-01,5686186.69,5590990,23.0,23@maggietest.com,Marco Ossama,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-06-01,JPY,0.00637,36221.0092153
16,2024-06-01,143835.0,655477,16.0,16@maggietest.com,Shohei Matsumoto,Rep,Active,Asia-Pac,JPY,Apple,Japan,JPY,2024-06-01,JPY,0.00637,916.2289499999999
13,2024-06-01,485823.0,507957,13.0,13@maggietest.com,Kimberley Yamakoshi,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-06-01,JPY,0.00637,3094.69251
19,2024-06-01,1204213.0,1038218,19.0,19@maggietest.com,Valon Edwards,Director,Active,EMEA,EUR,Cherry,Germany,EUR,2024-06-01,EUR,1.08415,1305547.5239499998
18,2024-05-01,113350.0,375542,18.0,18@maggietest.com,Stefania Riches,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-05-01,JPY,0.00636,720.9060000000001
52,2024-05-01,4670046.0,5206322,52.0,52@maggietest.com,Rebeca Kojima,Rep,Active,EMEA,EUR,Pineapple,France,EUR,2024-05-01,EUR,1.06979,4995968.5103400005
77,2024-05-01,949546.0,900624,77.0,77@maggietest.com,Rebecca Gumieniak,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-05-01,JPY,0.00636,6039.1125600000005
15,2024-05-01,375786.6,348303,15.0,15@maggietest.com,Robert Sisaveng,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-05-01,JPY,0.00636,2390.002776
22,2024-05-01,3553481.6,3424465,22.0,22@maggietest.com,Martine Hirano,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-05-01,JPY,0.00636,22600.142976000003
74,2024-05-01,513305.0,1752965,74.0,74@maggietest.com,Michael Ben,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-05-01,JPY,0.00636,3264.6198
52,2024-05-01,4670046.0,5206322,52.0,52@maggietest.com,Rebeca Kojima,Rep,Active,EMEA,EUR,Pineapple,France,EUR,2024-05-01,EUR,1.06979,4995968.5103400005
74,2024-05-01,513305.0,1752965,74.0,74@maggietest.com,Michael Ben,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-05-01,JPY,0.00636,3264.6198
74,2024-05-01,513305.0,1752965,74.0,74@maggietest.com,Michael Ben,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-05-01,JPY,0.00636,3264.6198
77,2024-05-01,949546.0,900624,77.0,77@maggietest.com,Rebecca Gumieniak,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-05-01,JPY,0.00636,6039.1125600000005
22,2024-05-01,3553481.6,3424465,22.0,22@maggietest.com,Martine Hirano,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-05-01,JPY,0.00636,22600.142976000003
12,2024-05-01,502681.96,507788,12.0,12@maggietest.com,Chie Lemonier,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-05-01,JPY,0.00636,3197.0572656000004
22,2024-05-01,3553481.6,3424465,22.0,22@maggietest.com,Martine Hirano,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-05-01,JPY,0.00636,22600.142976000003
18,2024-05-01,113350.0,375542,18.0,18@maggietest.com,Stefania Riches,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-05-01,JPY,0.00636,720.9060000000001
77,2024-05-01,949546.0,900624,77.0,77@maggietest.com,Rebecca Gumieniak,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-05-01,JPY,0.00636,6039.1125600000005
15,2024-05-01,375786.6,348303,15.0,15@maggietest.com,Robert Sisaveng,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-05-01,JPY,0.00636,2390.002776
74,2024-05-01,513305.0,1752965,74.0,74@maggietest.com,Michael Ben,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-05-01,JPY,0.00636,3264.6198
18,2024-05-01,113350.0,375542,18.0,18@maggietest.com,Stefania Riches,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-05-01,JPY,0.00636,720.9060000000001
12,2024-05-01,502681.96,507788,12.0,12@maggietest.com,Chie Lemonier,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-05-01,JPY,0.00636,3197.0572656000004
15,2024-05-01,375786.6,348303,15.0,15@maggietest.com,Robert Sisaveng,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-05-01,JPY,0.00636,2390.002776
77,2024-05-01,949546.0,900624,77.0,77@maggietest.com,Rebecca Gumieniak,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-05-01,JPY,0.00636,6039.1125600000005
52,2024-05-01,4670046.0,5206322,52.0,52@maggietest.com,Rebeca Kojima,Rep,Active,EMEA,EUR,Pineapple,France,EUR,2024-05-01,EUR,1.06979,4995968.5103400005
12,2024-05-01,502681.96,507788,12.0,12@maggietest.com,Chie Lemonier,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-05-01,JPY,0.00636,3197.0572656000004
22,2024-05-01,3553481.6,3424465,22.0,22@maggietest.com,Martine Hirano,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-05-01,JPY,0.00636,22600.142976000003
12,2024-05-01,502681.96,507788,12.0,12@maggietest.com,Chie Lemonier,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-05-01,JPY,0.00636,3197.0572656000004
18,2024-05-01,113350.0,375542,18.0,18@maggietest.com,Stefania Riches,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-05-01,JPY,0.00636,720.9060000000001
15,2024-05-01,375786.6,348303,15.0,15@maggietest.com,Robert Sisaveng,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-05-01,JPY,0.00636,2390.002776
77,2024-05-01,949546.0,900624,77.0,77@maggietest.com,Rebecca Gumieniak,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-05-01,JPY,0.00636,6039.1125600000005
52,2024-05-01,4670046.0,5206322,52.0,52@maggietest.com,Rebeca Kojima,Rep,Active,EMEA,EUR,Pineapple,France,EUR,2024-05-01,EUR,1.06979,4995968.5103400005
22,2024-05-01,3553481.6,3424465,22.0,22@maggietest.com,Martine Hirano,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-05-01,JPY,0.00636,22600.142976000003
77,2024-05-01,949546.0,900624,77.0,77@maggietest.com,Rebecca Gumieniak,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-05-01,JPY,0.00636,6039.1125600000005
15,2024-05-01,375786.6,348303,15.0,15@maggietest.com,Robert Sisaveng,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-05-01,JPY,0.00636,2390.002776
18,2024-05-01,113350.0,375542,18.0,18@maggietest.com,Stefania Riches,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-05-01,JPY,0.00636,720.9060000000001
74,2024-05-01,513305.0,1752965,74.0,74@maggietest.com,Michael Ben,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-05-01,JPY,0.00636,3264.6198
52,2024-05-01,4670046.0,5206322,52.0,52@maggietest.com,Rebeca Kojima,Rep,Active,EMEA,EUR,Pineapple,France,EUR,2024-05-01,EUR,1.06979,4995968.5103400005
74,2024-05-01,513305.0,1752965,74.0,74@maggietest.com,Michael Ben,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-05-01,JPY,0.00636,3264.6198
52,2024-05-01,4670046.0,5206322,52.0,52@maggietest.com,Rebeca Kojima,Rep,Active,EMEA,EUR,Pineapple,France,EUR,2024-05-01,EUR,1.06979,4995968.5103400005
22,2024-05-01,3553481.6,3424465,22.0,22@maggietest.com,Martine Hirano,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-05-01,JPY,0.00636,22600.142976000003
18,2024-05-01,113350.0,375542,18.0,18@maggietest.com,Stefania Riches,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-05-01,JPY,0.00636,720.9060000000001
12,2024-05-01,502681.96,507788,12.0,12@maggietest.com,Chie Lemonier,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-05-01,JPY,0.00636,3197.0572656000004
15,2024-05-01,375786.6,348303,15.0,15@maggietest.com,Robert Sisaveng,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-05-01,JPY,0.00636,2390.002776
22,2024-05-01,3553481.6,3424465,22.0,22@maggietest.com,Martine Hirano,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-05-01,JPY,0.00636,22600.142976000003
52,2024-05-01,4670046.0,5206322,52.0,52@maggietest.com,Rebeca Kojima,Rep,Active,EMEA,EUR,Pineapple,France,EUR,2024-05-01,EUR,1.06979,4995968.5103400005
18,2024-05-01,113350.0,375542,18.0,18@maggietest.com,Stefania Riches,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-05-01,JPY,0.00636,720.9060000000001
18,2024-05-01,113350.0,375542,18.0,18@maggietest.com,Stefania Riches,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-05-01,JPY,0.00636,720.9060000000001
15,2024-05-01,375786.6,348303,15.0,15@maggietest.com,Robert Sisaveng,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-05-01,JPY,0.00636,2390.002776
22,2024-05-01,3553481.6,3424465,22.0,22@maggietest.com,Martine Hirano,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-05-01,JPY,0.00636,22600.142976000003
52,2024-05-01,4670046.0,5206322,52.0,52@maggietest.com,Rebeca Kojima,Rep,Active,EMEA,EUR,Pineapple,France,EUR,2024-05-01,EUR,1.06979,4995968.5103400005
77,2024-05-01,949546.0,900624,77.0,77@maggietest.com,Rebecca Gumieniak,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-05-01,JPY,0.00636,6039.1125600000005
15,2024-05-01,375786.6,348303,15.0,15@maggietest.com,Robert Sisaveng,Rep,Active,Asia-Pac,JPY,Orange,Japan,JPY,2024-05-01,JPY,0.00636,2390.002776
74,2024-05-01,513305.0,1752965,74.0,74@maggietest.com,Michael Ben,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-05-01,JPY,0.00636,3264.6198
12,2024-05-01,502681.96,507788,12.0,12@maggietest.com,Chie Lemonier,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-05-01,JPY,0.00636,3197.0572656000004
12,2024-05-01,502681.96,507788,12.0,12@maggietest.com,Chie Lemonier,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-05-01,JPY,0.00636,3197.0572656000004
77,2024-05-01,949546.0,900624,77.0,77@maggietest.com,Rebecca Gumieniak,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-05-01,JPY,0.00636,6039.1125600000005
12,2024-05-01,502681.96,507788,12.0,12@maggietest.com,Chie Lemonier,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-05-01,JPY,0.00636,3197.0572656000004
74,2024-05-01,513305.0,1752965,74.0,74@maggietest.com,Michael Ben,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-05-01,JPY,0.00636,3264.6198
105,2024-04-05,190635.0,554268,105.0,105@maggietest.com,Nobuya Koumura,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-04-05,JPY,0.0066,1258.191
105,2024-04-05,190635.0,554268,105.0,105@maggietest.com,Nobuya Koumura,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-04-05,JPY,0.0066,1258.191
105,2024-04-05,190635.0,554268,105.0,105@maggietest.com,Nobuya Koumura,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-04-05,JPY,0.0066,1258.191
105,2024-04-05,190635.0,554268,105.0,105@maggietest.com,Nobuya Koumura,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-04-05,JPY,0.0066,1258.191
105,2024-04-05,190635.0,554268,105.0,105@maggietest.com,Nobuya Koumura,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-04-05,JPY,0.0066,1258.191
105,2024-04-05,190635.0,554268,105.0,105@maggietest.com,Nobuya Koumura,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-04-05,JPY,0.0066,1258.191
105,2024-04-05,190635.0,554268,105.0,105@maggietest.com,Nobuya Koumura,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-04-05,JPY,0.0066,1258.191
105,2024-04-05,190635.0,554268,105.0,105@maggietest.com,Nobuya Koumura,Rep,Active,Asia-Pac,JPY,Blueberry,Japan,JPY,2024-04-05,JPY,0.0066,1258.191
104,2024-04-04,548420.47,586884,104.0,104@maggietest.com,Thomas Chevalier,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-04-04,JPY,0.00659,3614.0908973
104,2024-04-04,548420.47,586884,104.0,104@maggietest.com,Thomas Chevalier,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-04-04,JPY,0.00659,3614.0908973
104,2024-04-04,548420.47,586884,104.0,104@maggietest.com,Thomas Chevalier,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-04-04,JPY,0.00659,3614.0908973
104,2024-04-04,548420.47,586884,104.0,104@maggietest.com,Thomas Chevalier,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-04-04,JPY,0.00659,3614.0908973
104,2024-04-04,548420.47,586884,104.0,104@maggietest.com,Thomas Chevalier,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-04-04,JPY,0.00659,3614.0908973
104,2024-04-04,548420.47,586884,104.0,104@maggietest.com,Thomas Chevalier,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-04-04,JPY,0.00659,3614.0908973
104,2024-04-04,548420.47,586884,104.0,104@maggietest.com,Thomas Chevalier,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-04-04,JPY,0.00659,3614.0908973
104,2024-04-04,548420.47,586884,104.0,104@maggietest.com,Thomas Chevalier,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-04-04,JPY,0.00659,3614.0908973
103,2024-04-03,613117.0,555197,103.0,103@maggietest.com,Christopher Bytyqi,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-04-03,JPY,0.0066,4046.5722
103,2024-04-03,613117.0,555197,103.0,103@maggietest.com,Christopher Bytyqi,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-04-03,JPY,0.0066,4046.5722
103,2024-04-03,613117.0,555197,103.0,103@maggietest.com,Christopher Bytyqi,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-04-03,JPY,0.0066,4046.5722
103,2024-04-03,613117.0,555197,103.0,103@maggietest.com,Christopher Bytyqi,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-04-03,JPY,0.0066,4046.5722
103,2024-04-03,613117.0,555197,103.0,103@maggietest.com,Christopher Bytyqi,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-04-03,JPY,0.0066,4046.5722
103,2024-04-03,613117.0,555197,103.0,103@maggietest.com,Christopher Bytyqi,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-04-03,JPY,0.0066,4046.5722
103,2024-04-03,613117.0,555197,103.0,103@maggietest.com,Christopher Bytyqi,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-04-03,JPY,0.0066,4046.5722
103,2024-04-03,613117.0,555197,103.0,103@maggietest.com,Christopher Bytyqi,Rep,Active,Asia-Pac,JPY,Cherry,Japan,JPY,2024-04-03,JPY,0.0066,4046.5722
102,2024-04-02,667470.0,2184182,102.0,102@maggietest.com,Eddie Dammers,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-04-02,JPY,0.0066,4405.302
102,2024-04-02,667470.0,2184182,102.0,acolonna@indeed.com,Angelique Colonna,Director,Active,The Americas,USD,Grape,US,USD,,,,667470.0
102,2024-04-02,667470.0,2184182,102.0,102@maggietest.com,Eddie Dammers,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-04-02,JPY,0.0066,4405.302
102,2024-04-02,667470.0,2184182,102.0,acolonna@indeed.com,Angelique Colonna,Director,Active,The Americas,USD,Grape,US,USD,,,,667470.0
102,2024-04-02,667470.0,2184182,102.0,102@maggietest.com,Eddie Dammers,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-04-02,JPY,0.0066,4405.302
102,2024-04-02,667470.0,2184182,102.0,acolonna@indeed.com,Angelique Colonna,Director,Active,The Americas,USD,Grape,US,USD,,,,667470.0
102,2024-04-02,667470.0,2184182,102.0,102@maggietest.com,Eddie Dammers,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-04-02,JPY,0.0066,4405.302
102,2024-04-02,667470.0,2184182,102.0,acolonna@indeed.com,Angelique Colonna,Director,Active,The Americas,USD,Grape,US,USD,,,,667470.0
102,2024-04-02,667470.0,2184182,102.0,102@maggietest.com,Eddie Dammers,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-04-02,JPY,0.0066,4405.302
102,2024-04-02,667470.0,2184182,102.0,acolonna@indeed.com,Angelique Colonna,Director,Active,The Americas,USD,Grape,US,USD,,,,667470.0
102,2024-04-02,667470.0,2184182,102.0,102@maggietest.com,Eddie Dammers,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-04-02,JPY,0.0066,4405.302
102,2024-04-02,667470.0,2184182,102.0,acolonna@indeed.com,Angelique Colonna,Director,Active,The Americas,USD,Grape,US,USD,,,,667470.0
102,2024-04-02,667470.0,2184182,102.0,102@maggietest.com,Eddie Dammers,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-04-02,JPY,0.0066,4405.302
102,2024-04-02,667470.0,2184182,102.0,acolonna@indeed.com,Angelique Colonna,Director,Active,The Americas,USD,Grape,US,USD,,,,667470.0
102,2024-04-02,667470.0,2184182,102.0,102@maggietest.com,Eddie Dammers,Rep,Active,Asia-Pac,JPY,Grape,Japan,JPY,2024-04-02,JPY,0.0066,4405.302
102,2024-04-02,667470.0,2184182,102.0,acolonna@indeed.com,Angelique Colonna,Director,Active,The Americas,USD,Grape,US,USD,,,,667470.0
90,2024-04-01,9560810.0,5859915,90.0,90@maggietest.com,Stepan Piers,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-04-01,JPY,0.00661,63196.9541
83,2024-04-01,797039.0,915459,83.0,83@maggietest.com,Marijke Danishjoo,Rep,Active,Asia-Pac,JPY,Strawberry,Japan,JPY,2024-04-01,JPY,0.00661,5268.427790000001
31,2024-04-01,4262560.0,3961699,31.0,31@maggietest.com,Abdo Merlivat,Rep,Active,Asia-Pac,AUD,Pineapple,Australia,AUD,2024-04-01,AUD,0.65233,2780595.7648
101,2024-04-01,2048484.28,1763389,101.0,101@maggietest.com,Steven Kirecci,Rep,Active,Asia-Pac,JPY,Pineapple,Japan,JPY,2024-04-01,JPY,0.00661,13540.481090800002
49,2024-04-01,138840.0,587623,49.0,49@maggietest.com,Nathan Johanson,Rep,Active,EMEA,EUR,Blueberry,France,EUR,2024-04-01,EUR,1.07945,149870.838
